ID,Do you confirm that you understand the purpose of the survey and that you freely agree to take part?,Have you already participated in this survey before?,"Before we start, do you feel well enough and comfortable to answer questions for about 10–15 minutes?",How old are you?,Age,Are you planning to leave France/Belgium within the next 12 months?,"If ‘No’, thank them and politely end the survey.",What is your destination country?,"If other than UK, thank them and politely end the survey.",Gender,Nationality 1,Nationality 2,What is your country of birth?,First language(s); languages spoken,First language(s); languages spoken/Amharic,First language(s); languages spoken/Arabic,First language(s); languages spoken/Dari,First language(s); languages spoken/Hindi,First language(s); languages spoken/English,First language(s); languages spoken/Farsi,First language(s); languages spoken/French,First language(s); languages spoken/Kurdish,First language(s); languages spoken/Pashto,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Urdu,First language(s); languages spoken/Vietnamese,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Other,First language(s); languages spoken/Local dialect,First language(s); languages spoken/Prefer not to say,Specify other language,What is your educational background?,Specify other educational background,Education,Who are you traveling with right now? (select all that apply),Who are you traveling with right now? (select all that apply)/Alone,Who are you traveling with right now? (select all that apply)/With partner,Who are you traveling with right now? (select all that apply)/With children,Who are you traveling with right now? (select all that apply)/With other family members,Who are you traveling with right now? (select all that apply)/With friends,Who are you traveling with right now? (select all that apply)/With people I met on the way,Who are you traveling with right now? (select all that apply)/Prefer not to say,Who are you traveling with right now? (select all that apply)/Other,How many dependents are travelling with you?,What is your marital status?,Specify other marital status,"Do you have family members, relatives, or close contacts living in the UK?",Match?,When did you first arrive in Europe?,Arrival in Europe,Do you have legal residency in a European country at the moment?,What type of legal residency do you have?,Specify other residency type,Have you applied for asylum since you arrived in the EU?,Where did you apply for asylum for the first time?,How long have you stayed in the country where you claimed asylum for the first time?,What was the outcome of your first asylum application?,"If you received a negative decision, have you appealed?",Have you claimed asylum in any other EU country?,Number of asylum applications,How long have you stayed in the country where you claimed asylum for the second time? Enter number of months.,What was the outcome of your second asylum application?,At what point in your journey did you decide to try to reach the UK?,Have you tried to cross to the UK by boat before?,Do you intend on claiming asylum in the UK?,Did you experience difficulties or challenges related to your stay in European countries ?,"When you were living in European countries, what were the main difficulties or challenges you faced?","When you were living in European countries, what were the main difficulties or challenges you faced?/Asylum procedures","When you were living in European countries, what were the main difficulties or challenges you faced?/Long delays or uncertainty","When you were living in European countries, what were the main difficulties or challenges you faced?/Accommodation conditions","When you were living in European countries, what were the main difficulties or challenges you faced?/Racism and discrimination","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers to practising religious, social, and cultural obligations","When you were living in European countries, what were the main difficulties or challenges you faced?/No right to work or difficulty to find work","When you were living in European countries, what were the main difficulties or challenges you faced?/Having to radically change my academic, educational, or professional path","When you were living in European countries, what were the main difficulties or challenges you faced?/Living without legal status / documentation","When you were living in European countries, what were the main difficulties or challenges you faced?/Lack of family or social connections","When you were living in European countries, what were the main difficulties or challenges you faced?/Safety concerns","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers related to gender, family responsibilities or childcare","When you were living in European countries, what were the main difficulties or challenges you faced?/Challenges related to disability or health needs","When you were living in European countries, what were the main difficulties or challenges you faced?/Homelessness","When you were living in European countries, what were the main difficulties or challenges you faced?/Other","When you were living in European countries, what were the main difficulties or challenges you faced?/Prefer not to say","When you were living in European countries, what were the main difficulties or challenges you faced?/I do not know","When you were living in European countries, what were the main difficulties or challenges you faced?/Language barriers","When you were living in European countries, what were the main difficulties or challenges you faced?/Personal circumstances/issues",Specify other difficulty,What do you expect will be possible for you in the UK?,What do you expect will be possible for you in the UK?/I will have my asylum claim accepted,What do you expect will be possible for you in the UK?/I will be able to stay undocumented,What do you expect will be possible for you in the UK?/Family or friends will help me settle,What do you expect will be possible for you in the UK?/I speak English and it will be easier for me to communicate,What do you expect will be possible for you in the UK?/I think it will be easier to work and support myself in the UK,What do you expect will be possible for you in the UK?/I expect things to be similar to other EU countries,What do you expect will be possible for you in the UK?/I hope to feel safe and stable,What do you expect will be possible for you in the UK?/I will find work easily,What do you expect will be possible for you in the UK?/I will receive state benefits,What do you expect will be possible for you in the UK?/I will be able to bring my family members,What do you expect will be possible for you in the UK?/I will be able to continue the same or similar academic or professional path,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/I do not know,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/Other,Specify other expectation in the UK,Where did you get most of your information about the UK asylum system? (select all that apply),Where did you get most of your information about the UK asylum system? (select all that apply)/Friends or family,Where did you get most of your information about the UK asylum system? (select all that apply)/People who already went to the UK,Where did you get most of your information about the UK asylum system? (select all that apply)/Social media,Where did you get most of your information about the UK asylum system? (select all that apply)/Smugglers / facilitators,Where did you get most of your information about the UK asylum system? (select all that apply)/NGOs or support organisations,Where did you get most of your information about the UK asylum system? (select all that apply)/Official sources / government,Where did you get most of your information about the UK asylum system? (select all that apply)/Other,Where did you get most of your information about the UK asylum system? (select all that apply)/I do not know,Where did you get most of your information about the UK asylum system? (select all that apply)/Prefer not to say,Where did you get most of your information about the UK asylum system? (select all that apply)/Personal experience,"Compared to EU countries, do you think your chances of being granted asylum are higher or lower in the UK?",Asylum chances,What do you think usually happens to someone if their asylum claim is not accepted in the UK?,Is there something important/relevant regarding your onward migration to the UK that you would like to mention here?,Number of countries,No countries (cat),Country 1,Date 1,Stay 1,Country 2,Date 2,Stay2,Country 3,Date 3,Stay 3,Country 4,Date 4,Stay 4,Country 5,Date 5,Stay 5,Country 6,Date 6,Stay 6,Country 7,Date 7,Stay 7,Country 8,Date 8,Stay 8,Country 9,Date 9,Stay 9,Would you be willing to participate in a longer follow-up interview now or at a later date?,link_code,Enumerator: Name or ID,Enumerator: Location of the survey,Specify other location,Enumerator: Survey language,Specify other language,Enumerator: Format of survey,Enumerator: Where is the survey taking place?,Specify other setting,Enumerator: Other relevant information,"If respondent has claimed asylum in another other country, record which country, which year, and what was the outcome (positive, negative or no decision).",_submitted_by,_index,uuid
57,Yes,No,Yes,27,25-34,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish Other,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,German,Secondary school / High school,,Secondary,With friends,0,0,0,0,1,0,0,0,Missing,Married,,Yes,Match,2022,2020-2023,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Germany,Less than 3 months,Negative decision,"No, I did not want to",No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Language barriers No right to work or difficulty to find work Lack of family or social connections Long delays or uncertainty,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK I will be able to bring my family members I will find work easily,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,They will be returned to a European country where they previously stayed or applied for asylum,Asylum process is easier and language,2,2,Poland,2022,0,Germany,2022,4,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Anizy,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,57,749231593
58,Yes,No,Yes,39,35-44,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish Other English,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Turkish,Secondary school / High school,,Secondary,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2022,2020-2023,Yes,Temporary residency (work or education visa),,Yes,Netherlands,Less than 3 months,Awaiting a decision,,Yes,2+,1,Negative decision,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Language barriers,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will find work easily I will be able to bring my family members,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Protection and familly joining easily,3,3,Romania,2022,0,Switzerland,2022,2,Netherlands,2024,2,,,,,,,,,,,,,,,,,,,Yes,717193,Neshtman,Other,Anizy,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,58,749243043
64,Yes,No,Yes,34,25-34,Yes,,United Kingdom,,Female,Kurdish,Syria,Syria,Arabic English Kurdish Other,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Turkish,Secondary school / High school,,Secondary,With friends,0,0,0,0,1,0,0,0,Missing,Single,,Yes,Match,2024,2024,No,,,Yes,Germany,Less than 3 months,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Language barriers Living without legal status / documentation,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will find work easily I speak English and it will be easier for me to communicate,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",Find work and protection for women,2,2,Greece,2024,0,Germany,2024,2,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,On line,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,64,749554662
66,Yes,No,Yes,26,25-34,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Primary school,,Primary or below,With friends,0,0,0,0,1,0,0,0,Missing,Single,,Yes,Match,2024,2024,No,,,Yes,Germany,Less than 3 months,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",No,1,1,Germany,2024,2,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Anizy online,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,66,749554665
82,Yes,No,Yes,27,25-34,Yes,,United Kingdom,,Female,Kurdish,Syria,Syria,Arabic Kurdish Other English,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,German and turkish,Secondary school / High school,,Secondary,With other family members,0,0,0,1,0,0,0,0,2,Married,,Yes,Match,2018,2017-2019,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Germany,Less than 3 months,Positive decision (refugee status or subsidiary protection),,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures No right to work or difficulty to find work Other,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Forced Return to syria,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Social media Friends or family,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,I need a safe place as am kurdish woman and Germany start to not renewing the residency and start to return people to Syria which is not safe,1,1,Germany,2018,8,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Germany,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,82,750163479
83,Yes,No,Yes,31,25-34,Yes,,United Kingdom,,Female,Kurdish,Syria,Syria,Kurdish Arabic Other English,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Turkish,Secondary school / High school,,Secondary,With other family members,0,0,0,1,0,0,0,0,5,Married,,Yes,Match,2023,2020-2023,No,,,Yes,Germany,Less than 3 months,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Safety concerns No right to work or difficulty to find work Accommodation conditions Asylum procedures Living without legal status / documentation Other,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Germany decided to leave the country,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,I need a safe place as I am kurdish woman can not go to syria as the intern government attacking kurds,2,2,Croatia,2023,0,Germany,2023,3,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Germany,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,83,750163484
84,Yes,No,Yes,28,25-34,Yes,,United Kingdom,,Female,Kurdish,Syria,Syria,Arabic English Kurdish Other,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Turkish,Tertiary education / University,,Tertiary,Alone,1,0,0,0,0,0,0,0,0,Single,,Yes,Match,2015,2016 and before,Yes,Temporary residency (work or education visa),,Yes,Germany,Less than 3 months,Positive decision (refugee status or subsidiary protection),,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Living without legal status / documentation Other,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,I need a right to stay in safe place,2,2,Greece,2015,0,Germany,2015,11,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Germany,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,84,750164894
103,Yes,No,Yes,32,25-34,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2023,2020-2023,No,,,Yes,Germany,Less than 3 months,Awaiting a decision,,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Homelessness Language barriers No right to work or difficulty to find work,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,I will have my asylum claim accepted I will find work easily I will be able to bring my family members,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",I could not wait more in Germany I miss my family Uk Asylum process and also joining family,4,4+,Hungary,2023,0,Romania,2023,0,Austria,2023,0,Germany,2023,3,,,,,,,,,,,,,,,,No,,Neshtman,Other,Paris,Other,Kurdish,In-person,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,103,751145589
104,Yes,No,Yes,29,25-34,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Primary school,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2023,2020-2023,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Germany,Less than 3 months,Awaiting a decision,,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Living without legal status / documentation No right to work or difficulty to find work Accommodation conditions,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted I will find work easily I will be able to bring my family members,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",I can not trust Germany as they are going to return us to Syria we lost everything to have a chance to live in safe I will take this risk to go to UK eveb if I die it still better than return me to Syria wich is controlled by ISIS and Jwlani,3,3,Hungary,2023,0,Romania,2023,0,Germany,2023,3,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Paris,Other,Kurdish,In-person,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,104,751145590
105,Yes,No,Yes,40,35-44,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2022,2020-2023,Yes,Temporary residency (work or education visa),,Yes,Germany,Less than 3 months,Positive decision (refugee status or subsidiary protection),,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Accommodation conditions Asylum procedures No right to work or difficulty to find work Language barriers,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will be able to bring my family members,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,I have a son he is 17 years and Germany stopped the family reunion ans can not wait more and my friends in UK told me in Uk will wait 6 month to bring my family,4,4+,Bulgaria,2022,0,Romania,2022,0,Hungary,2022,0,Germany,2022,4,,,,,,,,,,,,,,,,No,,Neshtman,Other,Paris,Other,Kurdish,In-person,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,105,751145592
121,Yes,No,Yes,18,18-24,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Kurdish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,I prefer not to say,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, once",Yes,Yes,Homelessness Safety concerns Accommodation conditions Racism and discrimination,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,I do not know,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,I do not know,0,0,0,0,0,0,0,1,0,0,Much higher in the UK,Higher in the UK,I do not know,Here is not safe police in france attacking us,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Other,Kurdish,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,121,751514220
123,Yes,No,Yes,18,18-24,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Kurdish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,No,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"No, never",Yes,Yes,Homelessness Safety concerns Racism and discrimination Accommodation conditions,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Social media,0,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Am kurdish can not stay in syria after isis Nd jwlani controlled the country they genocide kurds,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Other,Kurdish,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,123,751514223
124,Yes,No,Yes,19,18-24,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Kurdish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,With other family members,0,0,0,1,0,0,0,0,1,Single,,No,Match,2026,2026,No,,,No,,,,,,0,,,I do not know,"No, never",Yes,Yes,Racism and discrimination Safety concerns Homelessness Other,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Smugles and police attacking us,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Smugglers / facilitators,0,0,0,1,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Am kurdish can not stay in syria is not safe now for me,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Other,Kurdish,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,124,751514224
169,Yes,No,,27,25-34,Yes,,United Kingdom,,Male,Kurdish,Syria,Syria,Arabic Kurdish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Primary school,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,No,Match,2022,2020-2023,No,,,Yes,France,Less than 3 months,Negative decision,"No, I did not want to",Yes,2+,1,Awaiting a decision,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Having to radically change my academic, educational, or professional path Living without legal status / documentation",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted I will be able to stay undocumented I hope to feel safe and stable I will find work easily I will receive state benefits I will be able to bring my family members,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",No,3,3,Greece,2022,2,France,2024,0,Belgium,2024,2,,,,,,,,,,,,,,,,,,,No,,Ali habbal,Brussels,,Arabic,,Phone,"Outdoor setting (street, informal camp)",,,,,169,752695880
4,Yes,No,Yes,29,25-34,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Missing,,Missing,With friends,0,0,0,0,1,0,0,0,0,Single,,Yes,Match,2021,2020-2023,No,,,Yes,Belgium,Over 2 years,Awaiting a decision,,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Long delays or uncertainty No right to work or difficulty to find work Language barriers,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I speak English and it will be easier for me to communicate I hope to feel safe and stable,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,I do not know,No,2,2,Greece,2021,5,Belgium,,,,,,,,,,,,,,,,,,,,,,,,Yes,211927,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,4,744301710
8,Yes,No,Yes,33,25-34,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Missing,,Missing,With partner,0,1,0,0,0,0,0,0,1,Partner,,Yes,Match,2019,2017-2019,No,,,Yes,France,1 to 2 years,Negative decision,Yes,Yes,2+,1,Awaiting a decision,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Language barriers Personal circumstances/issues,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,I will have my asylum claim accepted I hope to feel safe and stable I will be able to bring my family members,1,0,0,0,0,0,1,0,0,1,0,,0,0,0,,Friends or family People who already went to the UK Social media Smugglers / facilitators,1,1,1,1,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",,3,3,Greece,2019,3,France,2022,2,Belgium,2024,2,,,,,,,,,,,,,,,,,,,Yes,482460,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,8,745264343
9,Yes,No,Yes,26,25-34,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,With friends,0,0,0,0,1,0,0,0,0,Single,,Yes,Match,2023,2020-2023,No,,,Yes,Belgium,1 to 2 years,Awaiting a decision,,No,1,,,Before leaving my home country,Prefer not to say,Yes,Yes,Asylum procedures Long delays or uncertainty Living without legal status / documentation Lack of family or social connections Language barriers,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I hope to feel safe and stable I will find work easily I will be able to continue the same or similar academic or professional path,1,0,0,0,0,0,1,1,0,0,1,,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,They will be returned to a European country where they previously stayed or applied for asylum,No,2,2,Spain,2023,1,Belgium,2024,2,,,,,,,,,,,,,,,,,,,,,,No,,Ali habbal,Other,Denderleeuw,Arabic,,In-person,"Outdoor setting (street, informal camp)",,,,,9,746078609
16,Yes,No,Yes,29,25-34,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Tertiary education / University,,Tertiary,With partner,0,1,0,0,0,0,0,0,1,Married,,Yes,Match,2023,2020-2023,Yes,Temporary residency (work or education visa),,Yes,Belgium,3-11 months,Positive decision (refugee status or subsidiary protection),,No,1,,,After arriving in Europe,"No, never",Yes,Yes,"Having to radically change my academic, educational, or professional path Personal circumstances/issues",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,I will have my asylum claim accepted I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK I will find work easily I will be able to continue the same or similar academic or professional path,1,0,0,1,1,0,0,1,0,0,1,,0,0,0,,Friends or family People who already went to the UK,1,1,0,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,I do not know,No,2,2,France,2023,1,Belgium,2024,2,,,,,,,,,,,,,,,,,,,,,,Yes,885699,Ali habbal,Brussels,,Arabic,,Phone,Other,Frome home,,,,16,746519234
38,Yes,No,Yes,41,35-44,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic English Other,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Turkish,Tertiary education / University,,Tertiary,Alone,1,0,0,0,0,0,0,0,0,Prefer not to say,,Yes,Match,2024,2024,No,,,Yes,Belgium,Over 2 years,Awaiting a decision,,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Language barriers,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,,Social media,0,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",In belgium its not easy tolearn new language and to job j,1,1,Belgium,2024,2,,,,,,,,,,,,,,,,,,,,,,,,,Yes,817248,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,38,747983898
46,Yes,No,Yes,30,25-34,Yes,,United Kingdom,,Male,Syria,Syria,Syria,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Missing,,Missing,Alone With friends,1,0,0,0,1,0,0,0,0,Divorced,,Yes,Match,2024,2024,No,,,Yes,Belgium,1 to 2 years,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions Barriers to practising religious, social, and cultural obligations Living without legal status / documentation Language barriers",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will be able to stay undocumented I think it will be easier to work and support myself in the UK I hope to feel safe and stable,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",No,1,1,,2024,1,Belgium,2025,1,,,,,,,,,,,,,,,,,,,,,,Yes,417798,Ali habbal,Other,East vlanderen,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,46,748562520
